Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Power,Price,Model,Brand
2017,51982,Diesel,Automatic,First,16.55,97.7,45.77,X3 XDRIVE30D M SPORT,BMW
2010,36000,Petrol,Manual,Second,20.36,78.9,3.25,I10 SPORTZ,Hyundai
2016,47000,Diesel,Manual,First,12.8,102.0,12.8,INNOVA 2.5 G4 DIESEL 7-SEATER,Toyota
2002,60000,Petrol,Manual,Third,17.3,60.0,0.55,ZEN VXI BSII,Maruti
2018,31025,Diesel,Manual,First,28.4,74.0,7.15,SWIFT VDI,Maruti
2013,105000,Diesel,Manual,Second,12.05,120.0,7.0,SCORPIO VLX 2.2 MHAWK AIRBAG BSIV,Mahindra
2017,121900,Diesel,Manual,First,22.95,74.0,3.75,ZEST QUADRAJET 1.3 75PS XE,Tata
2017,22695,Petrol,Manual,First,18.88,123.24,8.5,ECOSPORT 1.0 ECOBOOST TITANIUM PLUS,Ford
2012,73000,Diesel,Manual,First,23.4,74.0,4.35,SWIFT DZIRE ZDI,Maruti
2016,32227,Petrol,Manual,First,22.74,47.3,3.26,ALTO 800 LXI,Maruti
2011,55000,Petrol,Manual,First,17.0,118.0,4.21,CITY 1.5 S MT,Honda
2018,11287,Diesel,Automatic,First,12.07,97.7,70.36,Q7 3.0 TDI QUATTRO TECHNOLOGY,Audi
2009,48000,Diesel,Automatic,Second,17.0,105.0,2.95,LAURA 1.9 TDI AT AMBIENTE,Skoda
2012,54308,Petrol,Manual,First,17.1,121.3,4.28,VERNA 1.6 SX VTVT (O),Hyundai
2009,78442,Petrol,Automatic,First,16.8,118.0,3.57,CITY 1.5 V AT,Honda
2013,46000,Diesel,Manual,First,21.9,88.8,3.11,I20 MAGNA OPTIONAL 1.4 CRDI,Hyundai
2014,45051,Petrol,Automatic,First,15.0,98.6,5.96,I20 SPORTZ AT 1.4,Hyundai
2011,69000,Diesel,Manual,First,20.54,103.6,4.7,VENTO DIESEL HIGHLINE,Volkswagen
2014,49000,Petrol,Manual,First,17.4,117.3,6.9,CITY I VTEC VX,Honda
2018,45000,Diesel,Manual,First,22.95,74.0,5.25,ZEST QUADRAJET 1.3 75PS XE,Tata
2015,64000,Diesel,Automatic,First,18.48,177.0,28.0,5 SERIES 2003-2012 520D,BMW
2009,60000,Petrol,Manual,First,18.9,67.0,1.35,WAGON R LXI MINOR,Maruti
2015,62178,Petrol,Manual,First,18.2,88.7,4.85,JAZZ VX,Honda
2012,58006,Diesel,Manual,First,15.0,105.0,6.7,JETTA 2007-2011 2.0 TDI COMFORTLINE,Volkswagen
2010,74000,Petrol,Manual,First,20.36,78.9,3.1,I10 MAGNA 1.2,Hyundai
2015,77771,Diesel,Automatic,First,19.27,170.0,18.64,NEW C-CLASS C 220 CDI AVANTGARDE,Mercedes-Benz
2012,45275,Petrol,Manual,First,20.36,78.9,2.8,I10 MAGNA 1.2 ITECH SE,Hyundai
2016,48000,Diesel,Manual,First,13.68,147.8,20.25,INNOVA CRYSTA 2.4 ZX MT,Toyota
2015,31652,Diesel,Automatic,First,17.68,174.33,26.78,A6 2011-2015 2.0 TDI TECHNOLOGY,Audi
2010,109000,Diesel,Manual,Second,12.99,100.6,8.26,INNOVA 2.5 VX (DIESEL) 7 SEATER,Toyota
2015,31978,Petrol,Manual,First,16.47,73.9,3.89,POLO PETROL TRENDLINE 1.2L,Volkswagen
2011,70000,Petrol,Manual,First,20.92,67.1,2.1,ALTO K10 LXI,Maruti
2017,15000,Petrol,Automatic,First,18.0,117.3,12.69,CITY I-VTEC CVT ZX,Honda
2013,59138,Diesel,Manual,First,17.0,70.0,2.58,INDIGO LX,Tata
2014,61726,Diesel,Automatic,First,17.68,174.33,20.77,A6 2011-2015 2.0 TDI PREMIUM PLUS,Audi
2015,48000,Diesel,Automatic,First,17.9,136.0,20.26,GLA CLASS 200 CDI SPORT,Mercedes-Benz
2006,58000,Petrol,Manual,Second,18.15,97.7,1.5,SANTRO XING XL,Hyundai
2011,60020,Diesel,Manual,First,17.8,97.7,2.5,SWIFT VDI BSIV,Maruti
2014,77815,Petrol,Automatic,First,23.1,67.04,4.25,CELERIO VXI AT,Maruti
2017,29000,Diesel,Automatic,First,17.9,201.15,57.0,GLE 250D,Mercedes-Benz
2017,44000,Diesel,Automatic,First,12.7,187.7,44.0,ROVER RANGE ROVER HSE DYNAMIC,Land
2011,108626,Diesel,Manual,First,20.54,103.6,3.65,VENTO DIESEL TRENDLINE,Volkswagen
2012,71791,Petrol,Manual,First,14.0,35.0,2.05,OMNI 8 SEATER BSIV,Maruti
2012,91931,Petrol,Manual,First,18.5,86.8,3.13,BRIO 1.2 VX MT,Honda
2000,53000,Diesel,Manual,Second,14.07,83.1,1.5,SUMO DELUX,Tata
2012,91183,Diesel,Manual,First,18.0,75.0,2.85,INDICA VISTA AURA 1.3 QUADRAJET,Tata
2012,65000,Petrol,Manual,First,18.9,67.1,2.65,WAGON R LXI BS IV,Maruti
2015,88428,Diesel,Manual,First,16.0,140.0,10.6,XUV500 W8 4WD,Mahindra
2008,53000,Diesel,Manual,Second,17.1,70.0,1.25,INDIGO LS DICOR,Tata
2018,18000,Petrol,Manual,First,16.02,93.7,8.25,ERTIGA PASEO VXI,Maruti
2011,60000,Petrol,Automatic,First,11.7,177.6,4.45,ACCORD 2.4 A/T,Honda
2012,48000,Diesel,Manual,First,19.3,73.9,3.7,SWIFT DZIRE VDI,Maruti
2009,53000,Diesel,Manual,First,17.8,68.0,2.8,FIESTA EXI 1.4 TDCI LTD,Ford
2008,40000,Petrol,Manual,First,17.7,78.0,1.8,CITY ZX GXI,Honda
2014,51495,Diesel,Automatic,First,17.68,174.33,21.95,A6 2011-2015 2.0 TDI PREMIUM PLUS,Audi
2011,30000,Diesel,Automatic,First,9.52,97.7,49.0,6 SERIES 640D GRAN COUPE,BMW
2017,97430,Diesel,Automatic,First,14.75,97.7,62.67,Q7 45 TDI QUATTRO TECHNOLOGY,Audi
2008,42496,CNG,Manual,First,26.3,67.1,1.4,ZEN ESTILO LXI GREEN (CNG),Maruti
2012,83000,Diesel,Manual,First,23.0,90.0,5.5,I20 1.4 CRDI ASTA,Hyundai
2009,37000,Petrol,Automatic,Third,16.95,78.9,2.95,I10 SPORTZ AT,Hyundai
2016,28503,Petrol,Automatic,First,19.0,88.7,6.86,JAZZ 1.2 V CVT I VTEC,Honda
2015,76496,Diesel,Manual,First,25.2,74.0,6.15,SWIFT VDI BSIV,Maruti
2011,79152,Petrol,Manual,Second,18.5,82.85,3.3,I20 ASTA 1.2,Hyundai
2011,32000,Petrol,Manual,First,16.47,73.9,2.55,POLO PETROL COMFORTLINE 1.2L,Volkswagen
2009,35000,Petrol,Manual,First,19.7,46.3,1.5,ALTO LXI,Maruti
2004,105000,Petrol,Automatic,Second,11.3,125.0,2.5,COROLLA H4,Toyota
2006,56000,Petrol,Manual,Second,19.7,46.3,1.4,ALTO LXI,Maruti
2012,73000,Diesel,Manual,First,21.12,88.8,3.4,MANZA ELAN QUADRAJET BS IV,Tata
2012,38000,Petrol,Manual,First,19.7,46.3,2.25,ALTO LXI,Maruti
2013,53000,Diesel,Automatic,First,19.3,141.0,7.5,OCTAVIA AMBITION PLUS 2.0 TDI AT,Skoda
2008,80000,Petrol,Automatic,First,11.3,125.0,2.8,COROLLA H4,Toyota
2016,24973,Petrol,Manual,First,18.6,81.83,7.66,I20 ASTA OPTION 1.2,Hyundai
2016,45000,Diesel,Manual,First,24.3,88.5,7.15,VITARA BREZZA LDI,Maruti
2010,87430,Petrol,Manual,First,17.0,118.0,3.5,CITY 1.5 V MT,Honda
2014,53000,Diesel,Manual,Second,18.0,75.0,3.5,INDICA VISTA AQUA 1.3 QUADRAJET,Tata
2013,57000,Diesel,Manual,First,25.8,98.6,3.45,AMAZE S I-DTECH,Honda
2016,27904,Petrol,Manual,First,21.1,55.2,3.55,EON D LITE PLUS,Hyundai
2015,30717,Diesel,Automatic,Second,21.76,190.0,25.99,3 SERIES LUXURY LINE,BMW
2012,80000,Diesel,Manual,First,22.32,126.32,5.25,VERNA 1.6 SX,Hyundai
2013,47304,Diesel,Manual,First,21.02,88.8,2.9,MANZA CLUB CLASS QUADRAJET90 LS,Tata
2005,100000,Petrol,Automatic,First,14.45,227.0,2.05,OCTAVIA RS,Skoda
2017,30000,Petrol,Manual,First,24.07,67.1,3.75,ALTO K10 VXI,Maruti
2014,68000,Diesel,Manual,First,22.7,89.84,6.75,ECOSPORT 1.5 DV5 MT TITANIUM OPTIONAL,Ford
2011,21000,Petrol,Manual,Second,18.0,62.0,0.95,SPARK 1.0 LS,Chevrolet
2017,21000,Diesel,Automatic,First,19.33,177.0,52.0,XF 2.0 DIESEL PORTFOLIO,Jaguar
2007,119000,Petrol,Manual,Third,13.1,141.1,3.91,CR-V RVI MT,Honda
2019,13747,Petrol,Automatic,First,14.67,177.46,27.3,SUPERB L&K 1.8 TSI AT,Skoda
2009,53000,Petrol,Manual,First,20.36,78.9,2.7,I10 MAGNA 1.2,Hyundai
2013,70000,Diesel,Manual,First,22.9,74.0,3.5,SWIFT LDI,Maruti
2016,18000,Petrol,Automatic,First,18.5,83.14,6.2,SWIFT DZIRE VXI AT,Maruti
2011,83000,Diesel,Manual,First,23.08,63.1,2.75,MICRA DIESEL XV,Nissan
2015,130000,Diesel,Manual,First,23.4,74.0,3.25,SWIFT DZIRE TOUR LDI,Maruti
2012,63400,Diesel,Manual,First,17.8,67.0,3.25,FIESTA CLASSIC 1.4 DURATORQ CLXI,Ford
2003,65000,Petrol,Manual,First,17.3,60.0,0.65,ZEN LX,Maruti
2017,8350,Petrol,Manual,First,13.8,192.0,35.0,CLUBMAN COOPER S,Mini
2014,45000,Diesel,Manual,First,23.59,67.05,3.25,ETIOS GD,Toyota
2018,26200,Petrol,Manual,First,24.7,47.3,2.9,ALTO 800 2016-2019 LXI,Maruti
2011,11000,Petrol,Manual,Third,18.9,47.0,2.9,ALTO VXI,Maruti
2009,90000,Diesel,Automatic,Second,11.0,97.7,17.75,X5 3.0D,BMW
2015,74000,Petrol,Automatic,Second,11.07,179.5,8.25,TEANA XV,Nissan
2015,37081,Petrol,Automatic,First,18.9,82.0,5.77,GRAND I10 AT ASTA,Hyundai
2017,39000,Diesel,Manual,First,24.3,88.5,9.49,VITARA BREZZA ZDI PLUS,Maruti
2008,99000,Diesel,Automatic,Third,12.07,97.7,12.95,Q7 3.0 TDI QUATTRO PREMIUM PLUS,Audi
2015,38000,Diesel,Automatic,First,17.9,136.0,20.0,GLA CLASS 200 CDI,Mercedes-Benz
2007,72000,Petrol,Manual,Third,16.1,37.0,1.0,800 AC,Maruti
2015,93000,Diesel,Manual,Second,20.45,83.8,7.1,DUSTER 85PS DIESEL RXL,Renault
2017,5900,Diesel,Manual,First,21.43,87.2,16.5,COROLLA ALTIS D-4D GL,Toyota
2014,25000,Diesel,Manual,First,15.8,170.0,26.0,NEW C-CLASS 220,Mercedes-Benz
2010,68000,Diesel,Manual,Second,21.1,73.9,3.2,RITZ VDI,Maruti
2017,35676,Petrol,Automatic,First,16.0,117.3,9.48,BRV I-VTEC V CVT,Honda
2015,74310,Diesel,Manual,First,24.4,71.0,4.0,XCENT 1.1 CRDI BASE,Hyundai
2014,59364,Diesel,Automatic,First,14.21,203.0,26.5,E-CLASS 2009-2013 E250 CDI AVANTGARDE,Mercedes-Benz
2014,41380,Petrol,Automatic,Second,14.8,120.7,11.77,B CLASS B180,Mercedes-Benz
2017,33900,Diesel,Automatic,First,15.0,204.0,37.0,E-CLASS 2015-2017 E250 EDITION E,Mercedes-Benz
2016,28000,Petrol,Manual,First,17.8,117.3,8.75,CITY I VTEC VX OPTION,Honda
2007,50958,Petrol,Manual,First,17.0,97.7,1.95,SANTRO XING XL ERLX EURO III,Hyundai
2011,93982,Petrol,Manual,First,17.0,118.0,3.75,CITY 1.5 S MT,Honda
2010,95000,Petrol,Manual,First,16.2,103.2,2.5,VERNA TRANSFORM VTVT,Hyundai
2017,9000,Petrol,Automatic,First,13.5,97.7,34.5,XE PORTFOLIO,Jaguar
2015,52516,Petrol,Manual,First,18.0,86.7,4.65,AMAZE S I-VTECH,Honda
2015,20000,Petrol,Automatic,First,18.86,122.0,32.0,COOPER CONVERTIBLE 1.6,Mini
2017,56451,Diesel,Automatic,First,13.5,97.7,62.81,S CLASS 2005 2013 S 350 CDI,Mercedes-Benz
2014,37000,Petrol,Manual,First,21.1,55.2,3.25,EON MAGNA PLUS,Hyundai
2014,17400,Petrol,Manual,First,20.51,67.04,3.1,WAGON R VXI BS IV,Maruti
2011,90207,Diesel,Manual,First,21.1,73.9,3.91,RITZ LDI,Maruti
2011,89616,Diesel,Automatic,First,16.07,181.0,11.0,3 SERIES 320D SEDAN,BMW
2014,85000,Diesel,Manual,First,13.49,138.03,3.5,XENON XT EX 4X2,Tata
2014,79271,Diesel,Automatic,First,20.38,143.0,16.5,A3 35 TDI ATTRACTION,Audi
2012,56000,Diesel,Automatic,First,12.7,187.7,30.0,ROVER RANGE ROVER 2.2L DYNAMIC,Land
2010,85001,Diesel,Automatic,Second,12.0,224.0,28.0,GL-CLASS 2007 2012 350 CDI LUXURY,Mercedes-Benz
2018,12000,Diesel,Automatic,First,13.5,175.56,28.0,PAJERO SPORT 4X2 AT DUALTONE BLACKTOP,Mitsubishi
2010,125000,Petrol,Manual,First,19.7,46.3,0.92,ALTO LX,Maruti
2013,53000,Petrol,Manual,First,14.0,64.0,2.75,WAGON R LXI BSIII,Maruti
2017,34990,Diesel,Automatic,First,12.7,187.7,53.83,ROVER RANGE ROVER 2.2L PRESTIGE,Land
2011,49768,Petrol,Manual,Second,17.01,121.3,4.95,VERNA 1.6 SX VTVT,Hyundai
2013,56000,Diesel,Automatic,First,16.73,218.0,33.5,5 SERIES 525D SEDAN,BMW
2013,75000,Diesel,Automatic,First,14.74,97.7,27.95,XF DIESEL,Jaguar
2010,57000,Petrol,Automatic,First,13.7,157.75,7.25,SUPERB ELEGANCE 1.8 TSI AT,Skoda
2017,37542,Diesel,Automatic,First,15.73,174.33,25.71,Q3 35 TDI QUATTRO PREMIUM,Audi
2014,95649,Diesel,Automatic,First,12.7,187.7,29.67,ROVER RANGE ROVER 2.2L PURE,Land
2013,35299,Diesel,Automatic,First,14.84,170.0,19.0,NEW C-CLASS 220 CDI AT,Mercedes-Benz
2017,28464,Diesel,Manual,First,15.4,120.0,13.05,SCORPIO S10 4WD,Mahindra
2015,41000,Diesel,Automatic,First,21.76,190.0,25.5,3 SERIES LUXURY LINE,BMW
2017,9000,Petrol,Manual,First,15.4,117.3,8.5,BR-V I-VTEC S MT,Honda
2010,92098,Diesel,Automatic,Second,16.0,215.0,7.25,S80 2006-2013 D5,Volvo
2005,5834,Petrol,Manual,First,13.2,94.0,0.8,ACCENT GLE,Hyundai
2017,40250,Petrol,Manual,First,17.19,81.86,6.9,I20 ACTIVE SX PETROL,Hyundai
2018,22397,Petrol,Automatic,First,11.5,97.7,70.99,GLC 43 AMG COUPE,Mercedes-Benz
2015,20800,Petrol,Manual,Second,21.1,55.2,2.25,EON MAGNA PLUS,Hyundai
2018,40322,Petrol,Manual,First,18.9,81.86,5.5,GRAND I10 SPORTZ EDITION,Hyundai
2013,52576,Petrol,Manual,First,13.0,100.0,4.35,CITY 1.5 EXI S,Honda
2010,55000,Petrol,Manual,First,16.47,73.9,2.25,POLO PETROL TRENDLINE 1.2L,Volkswagen
2016,47000,Petrol,Automatic,First,15.26,187.74,24.5,A6 35 TFSI MATRIX,Audi
2010,42021,Diesel,Manual,First,18.15,97.7,5.45,JETTA 2007-2011 1.9 L TDI,Volkswagen
2017,23163,Petrol,Manual,First,15.29,121.3,12.03,CRETA 1.6 SX PLUS DUAL TONE PETROL,Hyundai
2011,50000,Petrol,Automatic,Second,11.74,186.0,8.5,NEW C-CLASS C 200 CGI AVANTGARDE,Mercedes-Benz
2014,11900,Petrol,Automatic,First,16.82,189.08,28.5,COOPER CONVERTIBLE S,Mini
2006,108000,Petrol,Manual,Second,17.0,97.7,1.2,SANTRO XING XO ERLX EURO II,Hyundai
2013,37000,Diesel,Manual,First,23.59,67.04,5.75,ETIOS VD,Toyota
2014,30000,Petrol,Manual,Second,19.4,86.8,3.2,BRIO S MT,Honda
2018,12831,Petrol,Automatic,First,21.4,83.1,9.89,BALENO ALPHA AUTOMATIC,Maruti
2012,53000,Diesel,Automatic,First,20.0,138.1,6.58,LAURA AMBIENTE 2.0 TDI CR AT,Skoda
2018,13102,Petrol,Manual,First,21.1,55.2,4.06,EON ERA PLUS,Hyundai
2019,24950,Diesel,Manual,First,20.37,108.45,13.37,CAPTUR 1.5 DIESEL RXL,Renault
2011,57832,Diesel,Automatic,First,16.2,97.7,25.82,5 SERIES 2003-2012 GT 530D LE,BMW
2016,34267,Petrol,Manual,First,22.74,47.3,3.74,ALTO 800 LXI,Maruti
2015,33000,Diesel,Automatic,Second,16.8,150.0,22.0,V40 D3,Volvo
2007,55100,Petrol,Manual,First,18.9,67.1,1.45,WAGON R LXI BSII,Maruti
2008,40000,Petrol,Manual,First,17.7,78.0,2.0,CITY ZX GXI,Honda
2017,31841,CNG,Manual,First,15.1,73.0,4.7,EECO 5 STR WITH AC PLUS HTR CNG,Maruti
2014,15000,Petrol,Manual,First,13.7,98.79,3.75,ENJOY 1.4 LS 8,Chevrolet
2016,82756,Diesel,Manual,First,15.96,62.1,7.7,BOLERO ZLX,Mahindra
2012,50243,Petrol,Manual,First,18.15,97.7,3.35,SANTRO GLS I - EURO I,Hyundai
2014,20600,Petrol,Manual,First,21.1,55.2,2.6,EON D LITE,Hyundai
2017,29952,Petrol,Automatic,First,13.0,121.3,13.77,CRETA 1.6 SX PLUS PETROL AUTOMATIC,Hyundai
2017,15000,Petrol,Manual,Second,16.09,103.5,7.1,VENTO 1.6 COMFORTLINE,Volkswagen
2008,61938,Petrol,Automatic,Second,12.9,130.0,2.65,CIVIC 2006-2010 1.8 S AT,Honda
2014,67000,Diesel,Manual,First,22.3,74.0,2.5,INDICA VISTA QUADRAJET LS,Tata
2013,61672,Diesel,Manual,First,16.0,140.0,7.53,XUV500 W8 2WD,Mahindra
2017,26185,Petrol,Manual,First,18.6,81.83,7.98,I20 1.2 ASTA OPTION,Hyundai
2014,38000,Diesel,Automatic,Second,14.16,174.3,39.0,Q5 30 TDI QUATTRO PREMIUM PLUS,Audi
2011,67000,Petrol,Manual,Second,18.5,85.8,2.25,RITZ VXI,Maruti
2010,66000,Petrol,Manual,Second,13.17,114.0,3.85,CEDIA SPORTS,Mitsubishi
2015,80883,Diesel,Manual,First,12.8,102.0,13.5,INNOVA 2.5 V DIESEL 7-SEATER,Toyota
2016,80219,Diesel,Manual,First,27.62,47.0,3.5,CELERIO LDI,Maruti
2018,12923,Diesel,Manual,First,25.1,88.5,8.92,S-CROSS DELTA DDIS 200 SH,Maruti
2016,86642,Diesel,Automatic,First,15.17,181.0,20.37,Q3 35 TDI QUATTRO PREMIUM PLUS,Audi
2016,19235,Diesel,Automatic,First,21.76,190.0,36.5,3 SERIES LUXURY LINE,BMW
2016,51002,Diesel,Automatic,First,11.33,97.7,48.91,Q7 4.2 TDI QUATTRO TECHNOLOGY,Audi
2016,6800,Petrol,Manual,First,18.6,81.83,7.2,I20 2015-2017 ASTA 1.2,Hyundai
2012,82749,Diesel,Manual,First,19.01,108.45,5.99,DUSTER 110PS DIESEL RXL,Renault
2016,51000,Diesel,Manual,First,24.4,71.0,5.25,XCENT 1.1 CRDI S CELEBRATION EDITION,Hyundai
2014,31465,Diesel,Manual,First,22.7,89.84,6.5,ECOSPORT 1.5 DV5 MT TITANIUM,Ford
2013,76476,Petrol,Manual,First,16.47,73.9,4.4,POLO PETROL TRENDLINE 1.2L,Volkswagen
2017,14000,Diesel,Manual,First,24.0,70.0,4.6,GRAND I10 CRDI MAGNA,Hyundai
2013,47000,Diesel,Manual,First,21.12,88.8,2.95,MANZA AQUA QUADRAJET BS IV,Tata
2011,48466,Petrol,Manual,First,17.0,118.0,3.26,CITY 1.5 V MT,Honda
2008,46000,Petrol,Manual,Second,17.92,62.1,2.22,SANTRO XING GLS,Hyundai
2012,53000,Diesel,Manual,First,12.99,100.0,10.5,INNOVA 2.5 VX (DIESEL) 7 SEATER,Toyota
2017,25142,Diesel,Manual,First,28.09,88.5,8.26,CIAZ 1.3 S,Maruti
2013,69000,Diesel,Manual,First,12.55,169.0,14.45,FORTUNER 4X4 MT TRD SPORTIVO,Toyota
2009,80524,Petrol,Manual,Second,15.3,97.7,2.5,FIESTA 1.6 SXI ABS DURATEC,Ford
2018,26405,Petrol,Automatic,First,12.6,191.34,51.43,E-CLASS E 220 D,Mercedes-Benz
2014,45000,Diesel,Manual,First,15.8,170.0,23.0,NEW C-CLASS 220 CDI MT,Mercedes-Benz
2012,64284,Diesel,Manual,First,17.72,108.49,5.5,YETI AMBITION 4X2,Skoda
2015,27000,Petrol,Manual,First,18.9,82.0,4.5,GRAND I10 SPORTZ,Hyundai
2018,3678,Petrol,Manual,First,18.16,86.8,6.8,FIGO 2015-2019 1.2P TITANIUM MT,Ford
2013,21000,Petrol,Manual,First,16.8,138.02,8.75,OCTAVIA AMBITION 1.4 TSI MT,Skoda
2015,67000,Diesel,Manual,Second,19.87,83.8,7.0,DUSTER 85PS DIESEL RXL OPTION,Renault
2015,24000,Diesel,Automatic,Second,15.68,177.0,33.5,ROVER RANGE ROVER EVOQUE 2.0 TD4 PURE,Land
2011,75000,Diesel,Manual,Second,20.0,68.0,2.25,FIGO DIESEL EXI,Ford
2008,53000,Diesel,Automatic,Second,12.8,156.0,4.24,ENDEAVOUR HURRICANE LIMITED EDITION,Ford
2017,47198,Diesel,Manual,First,12.55,168.5,28.42,FORTUNER 4X4 MT,Toyota
2012,52000,Diesel,Manual,First,22.07,73.9,2.75,POLO DIESEL COMFORTLINE 1.2L,Volkswagen
2011,91000,Diesel,Manual,First,23.2,73.94,3.0,RITZ VDI,Maruti
2013,60000,Diesel,Manual,First,23.08,63.1,3.55,MICRA DIESEL XV PREMIUM,Nissan
2013,37873,Diesel,Manual,First,22.32,126.32,4.8,VERNA 1.6 SX,Hyundai
2011,31000,Petrol,Automatic,First,10.8,150.0,13.5,5 SERIES 2003-2012 523I,BMW
2017,129000,Diesel,Automatic,First,11.0,97.7,56.0,GLS 350D 4MATIC,Mercedes-Benz
2004,78000,Petrol,Automatic,First,12.0,187.4,3.99,CR-V 2.4L 4WD AT,Honda
2016,32000,Diesel,Automatic,First,17.01,126.2,15.5,CRETA 1.6 CRDI AT SX PLUS,Hyundai
2010,59000,Petrol,Manual,Second,19.81,68.05,2.32,I10 ERA,Hyundai
2016,35437,Diesel,Automatic,First,20.0,136.0,18.58,A CLASS A200 CDI SPORT,Mercedes-Benz
2014,98000,Petrol,Manual,First,16.02,93.7,5.5,ERTIGA VXI,Maruti
2006,72000,Diesel,Manual,Second,18.7,66.0,3.2,OCTAVIA CLASSIC 1.9 TDI MT,Skoda
2015,79000,Petrol,Manual,First,18.0,86.7,4.0,AMAZE VX I-VTECH,Honda
2004,29000,Petrol,Manual,First,17.3,60.0,1.6,ZEN LXI BSII,Maruti
2013,66012,Petrol,Manual,First,15.5,103.3,4.15,SX4 ZXI MT BSIV,Maruti
2014,35000,Petrol,Automatic,First,16.5,86.8,4.25,BRIO VX AT,Honda
2011,75000,Petrol,Manual,First,18.9,67.1,2.6,WAGON R VXI,Maruti
2008,80000,Petrol,Automatic,Second,12.1,164.7,3.43,CAMRY A/T,Toyota
2012,32717,Petrol,Manual,First,18.6,79.4,2.55,BEAT LS,Chevrolet
2017,25000,Diesel,Automatic,First,12.55,168.5,32.0,FORTUNER 4X4 AT,Toyota
2014,79000,Diesel,Manual,First,22.7,89.84,6.25,ECOSPORT 1.5 DV5 MT TITANIUM OPTIONAL,Ford
2010,86000,Diesel,Manual,Second,17.8,75.0,3.6,SWIFT VDI BSIII,Maruti
2010,53000,Diesel,Automatic,First,13.5,97.7,18.5,S CLASS 2005 2013 S 350 CDI,Mercedes-Benz
2015,25000,Petrol,Manual,Second,17.3,117.3,4.25,MOBILIO S I VTEC,Honda
2017,8500,Petrol,Manual,Second,18.9,82.0,4.8,GRAND I10 SPORTZ,Hyundai
2015,34000,Diesel,Automatic,First,16.0,140.0,13.0,XUV500 AT W8 FWD,Mahindra
2012,41629,Petrol,Manual,Second,14.83,105.0,2.25,FABIA 1.6 MPI ELEGANCE,Skoda
2009,80227,Petrol,Manual,First,17.92,62.1,2.3,SANTRO XING GLS,Hyundai
2019,8587,Petrol,Manual,First,15.29,121.3,13.56,CRETA 1.6 SX PLUS DUAL TONE PETROL,Hyundai
2017,30000,Diesel,Manual,First,15.4,120.0,12.25,SCORPIO 1.99 S8,Mahindra
2013,64186,Diesel,Manual,First,20.5,103.5,3.76,RAPID 1.6 TDI AMBITION,Skoda
2015,76427,Diesel,Manual,First,19.01,108.45,8.58,DUSTER 110PS DIESEL RXZ,Renault
2011,75000,Diesel,Automatic,First,11.7,97.7,27.5,X5 XDRIVE 30D,BMW
2013,27075,Petrol,Manual,First,17.6,88.73,4.95,ETIOS G,Toyota
2012,30000,Petrol,Manual,First,22.5,67.04,3.3,WAGON R LXI,Maruti
2016,69434,Petrol,Manual,First,15.8,121.3,8.0,CRETA 1.6 SX,Hyundai
2014,56000,Petrol,Manual,First,23.1,67.04,2.79,CELERIO VXI,Maruti
2017,49275,Diesel,Automatic,First,12.7,187.7,45.64,ROVER RANGE ROVER HSE DYNAMIC,Land
2014,8700,Petrol,Manual,First,18.6,76.8,2.55,BEAT LT,Chevrolet
2014,18000,Petrol,Manual,Second,25.4,37.5,1.0,NANO TWIST XT,Tata
2017,41041,Diesel,Automatic,First,17.68,174.33,37.56,A6 2011-2015 35 TDI TECHNOLOGY,Audi
2009,80464,Diesel,Automatic,Second,11.0,198.5,9.29,E-CLASS 280 CDI,Mercedes-Benz
2019,20667,Petrol,Manual,First,22.0,81.8,6.37,SWIFT VXI,Maruti
2013,60283,Petrol,Manual,First,14.6,112.0,2.98,LINEA T JET,Fiat
2017,31696,Petrol,Manual,First,20.4,81.8,5.75,SWIFT VXI OPTIONAL,Maruti
2010,100000,Diesel,Manual,First,11.5,171.0,13.0,FORTUNER 3.0 DIESEL,Toyota
2014,13361,Petrol,Manual,First,16.02,93.7,6.8,ERTIGA ZXI,Maruti
2010,48394,Petrol,Automatic,First,12.05,154.0,10.49,3 SERIES 320I SEDAN,BMW
2014,47399,Petrol,Manual,First,16.02,93.7,5.6,ERTIGA VXI,Maruti
2010,69000,Petrol,Automatic,Second,16.8,118.0,2.85,CITY 1.5 V AT,Honda
2013,65278,Diesel,Manual,First,14.66,194.3,8.36,SANTA FE 4X4,Hyundai
2005,108000,Diesel,Manual,First,17.0,70.0,1.0,INDIGO LS,Tata
2010,50645,Petrol,Automatic,Second,10.93,204.0,10.75,E-CLASS 2009-2013 E 250 ELEGANCE,Mercedes-Benz
2011,130002,Diesel,Manual,First,19.3,73.9,3.85,SWIFT DZIRE LDI,Maruti
2012,107000,Diesel,Manual,First,17.8,67.0,3.0,FIESTA CLASSIC 1.4 DURATORQ CLXI,Ford
2015,41950,Petrol,Automatic,First,18.0,117.3,9.6,CITY I VTEC CVT VX,Honda
2012,109000,Diesel,Manual,First,13.0,168.5,13.25,FORTUNER 4X2 MANUAL,Toyota
2016,9000,Petrol,Manual,First,18.0,86.7,5.75,AMAZE VX O I VTEC,Honda
2014,43900,Diesel,Manual,First,22.54,88.73,6.75,I20 ASTA 1.4 CRDI,Hyundai
2013,64000,Diesel,Manual,Second,18.2,73.8,4.85,ENJOY TCDI LTZ 7 SEATER,Chevrolet
