Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Power,Price,Model,Brand
2018,51346,Diesel,Automatic,First,16.38,183.0,20448.500999999997,TUCSON 2.0 E-VGT 2WD AT GLS,HYUNDAI
2017,43000,Diesel,Manual,First,13.68,147.8,17342.635,INNOVA CRYSTA 2.4 ZX MT,TOYOTA
2011,35000,Petrol,Manual,Third,19.7,35.0,1720.315,OMNI MPI CARGO BSIII W/ IMMOBILISER,MARUTI
2017,27872,Petrol,Manual,Second,20.4,81.8,5532.905,SWIFT VXI BSIV,MARUTI
2014,16514,Petrol,Manual,First,18.9,82.0,3487.125,GRAND I10 MAGNA,HYUNDAI
2012,120000,Diesel,Manual,First,22.9,74.0,3487.125,SWIFT VDI,MARUTI
2008,143275,Diesel,Manual,First,22.0,126.2,2417.7400000000002,VERNA CRDI 1.6 SX,HYUNDAI
2006,99000,Petrol,Manual,First,0.0,97.7,1627.325,SANTRO XING XL,HYUNDAI
2010,52000,Petrol,Manual,First,17.0,80.0,2603.72,I20 1.2 SPORTZ,HYUNDAI
2017,29819,Diesel,Automatic,First,11.57,254.79,56993.570999999996,GLE 350D,MERCEDES-BENZ
2014,57000,Diesel,Manual,Second,15.8,170.0,16738.2,NEW C-CLASS C 220 CDI CLASSIC,MERCEDES-BENZ
2014,88500,Diesel,Manual,First,23.2,73.94,4045.0649999999996,RITZ ZDI,MARUTI
2016,28000,Diesel,Manual,First,19.67,126.2,12786.125,CRETA 1.6 CRDI SX,HYUNDAI
2010,67000,Petrol,Manual,First,19.0,66.1,1859.8,A-STAR VXI,MARUTI
2016,26000,Diesel,Manual,First,19.64,108.45,9299.0,DUSTER 110PS DIESEL RXZ OPTION,RENAULT
2010,120000,Diesel,Manual,First,17.8,76.0,1534.3349999999998,GRANDE PUNTO 1.3 EMOTION PACK (DIESEL),FIAT
2017,51982,Diesel,Automatic,First,16.55,258.0,42561.523,X3 XDRIVE30D M SPORT,BMW
2010,36000,Petrol,Manual,Second,20.36,78.9,3022.1749999999997,I10 SPORTZ,HYUNDAI
2016,47000,Diesel,Manual,First,12.8,102.0,11902.720000000001,INNOVA 2.5 G4 DIESEL 7-SEATER,TOYOTA
2002,60000,Petrol,Manual,Third,17.3,60.0,511.44500000000005,ZEN VXI BSII,MARUTI
2018,31025,Diesel,Manual,First,28.4,74.0,6648.785,SWIFT VDI,MARUTI
2013,105000,Diesel,Manual,Second,12.05,120.0,6509.3,SCORPIO VLX 2.2 MHAWK AIRBAG BSIV,MAHINDRA
2017,121900,Diesel,Manual,First,22.95,74.0,3487.125,ZEST QUADRAJET 1.3 75PS XE,TATA
2017,22695,Petrol,Manual,First,18.88,123.24,7904.15,ECOSPORT 1.0 ECOBOOST TITANIUM PLUS,FORD
2012,73000,Diesel,Manual,First,23.4,74.0,4045.0649999999996,SWIFT DZIRE ZDI,MARUTI
2016,32227,Petrol,Manual,First,22.74,47.3,3031.4739999999997,ALTO 800 LXI,MARUTI
2011,55000,Petrol,Manual,First,17.0,118.0,3914.879,CITY 1.5 S MT,HONDA
2018,11287,Diesel,Automatic,First,12.07,241.4,65427.763999999996,Q7 3.0 TDI QUATTRO TECHNOLOGY,AUDI
2009,48000,Diesel,Automatic,Second,17.0,105.0,2743.205,LAURA 1.9 TDI AT AMBIENTE,SKODA
2012,54308,Petrol,Manual,First,17.1,121.3,3979.972,VERNA 1.6 SX VTVT (O),HYUNDAI
2009,78442,Petrol,Automatic,First,16.8,118.0,3319.743,CITY 1.5 V AT,HONDA
2013,46000,Diesel,Manual,First,21.9,88.8,2891.989,I20 MAGNA OPTIONAL 1.4 CRDI,HYUNDAI
2014,45051,Petrol,Automatic,First,15.0,98.6,5542.204,I20 SPORTZ AT 1.4,HYUNDAI
2011,69000,Diesel,Manual,First,20.54,103.6,4370.53,VENTO DIESEL HIGHLINE,VOLKSWAGEN
2014,49000,Petrol,Manual,First,17.4,117.3,6416.31,CITY I VTEC VX,HONDA
2018,45000,Diesel,Manual,First,22.95,74.0,4881.974999999999,ZEST QUADRAJET 1.3 75PS XE,TATA
2015,64000,Diesel,Automatic,First,18.48,177.0,26037.2,5 SERIES 2003-2012 520D,BMW
2009,60000,Petrol,Manual,First,18.9,67.0,1255.365,WAGON R LXI MINOR,MARUTI
2015,62178,Petrol,Manual,First,18.2,88.7,4510.014999999999,JAZZ VX,HONDA
2012,58006,Diesel,Manual,First,15.0,105.0,6230.33,JETTA 2007-2011 2.0 TDI COMFORTLINE,VOLKSWAGEN
2010,74000,Petrol,Manual,First,20.36,78.9,2882.69,I10 MAGNA 1.2,HYUNDAI
2015,77771,Diesel,Automatic,First,19.27,170.0,17333.336,NEW C-CLASS C 220 CDI AVANTGARDE,MERCEDES-BENZ
2012,45275,Petrol,Manual,First,20.36,78.9,2603.72,I10 MAGNA 1.2 ITECH SE,HYUNDAI
2016,48000,Diesel,Manual,First,13.68,147.8,18830.475,INNOVA CRYSTA 2.4 ZX MT,TOYOTA
2015,31652,Diesel,Automatic,First,17.68,174.33,24902.722,A6 2011-2015 2.0 TDI TECHNOLOGY,AUDI
2010,109000,Diesel,Manual,Second,12.99,100.6,7680.973999999999,INNOVA 2.5 VX (DIESEL) 7 SEATER,TOYOTA
2015,31978,Petrol,Manual,First,16.47,73.9,3617.311,POLO PETROL TRENDLINE 1.2L,VOLKSWAGEN
2011,70000,Petrol,Manual,First,20.92,67.1,1952.79,ALTO K10 LXI,MARUTI
2017,15000,Petrol,Automatic,First,18.0,117.3,11800.430999999999,CITY I-VTEC CVT ZX,HONDA
2013,59138,Diesel,Manual,First,17.0,70.0,2399.142,INDIGO LX,TATA
2014,61726,Diesel,Automatic,First,17.68,174.33,19314.022999999997,A6 2011-2015 2.0 TDI PREMIUM PLUS,AUDI
2015,48000,Diesel,Automatic,First,17.9,136.0,18839.774,GLA CLASS 200 CDI SPORT,MERCEDES-BENZ
2006,58000,Petrol,Manual,Second,0.0,97.7,1394.85,SANTRO XING XL,HYUNDAI
2011,60020,Diesel,Manual,First,17.8,97.7,2324.75,SWIFT VDI BSIV,MARUTI
2014,77815,Petrol,Automatic,First,23.1,67.04,3952.075,CELERIO VXI AT,MARUTI
2017,29000,Diesel,Automatic,First,17.9,201.15,53004.299999999996,GLE 250D,MERCEDES-BENZ
2017,44000,Diesel,Automatic,First,12.7,187.7,40915.6,ROVER RANGE ROVER HSE DYNAMIC,LAND
2011,108626,Diesel,Manual,First,20.54,103.6,3394.1349999999998,VENTO DIESEL TRENDLINE,VOLKSWAGEN
2012,71791,Petrol,Manual,First,14.0,35.0,1906.2949999999998,OMNI 8 SEATER BSIV,MARUTI
2012,91931,Petrol,Manual,First,18.5,86.8,2910.587,BRIO 1.2 VX MT,HONDA
2000,158000,Diesel,Manual,Second,14.07,83.1,1394.85,SUMO DELUX,TATA
2012,91183,Diesel,Manual,First,18.0,75.0,2650.215,INDICA VISTA AURA 1.3 QUADRAJET,TATA
2012,65000,Petrol,Manual,First,18.9,67.1,2464.2349999999997,WAGON R LXI BS IV,MARUTI
2015,88428,Diesel,Manual,First,16.0,140.0,9856.939999999999,XUV500 W8 4WD,MAHINDRA
2008,138000,Diesel,Manual,Second,17.1,70.0,1162.375,INDIGO LS DICOR,TATA
2018,18000,Petrol,Manual,First,16.02,93.7,7671.675,ERTIGA PASEO VXI,MARUTI
2011,60000,Petrol,Automatic,First,11.7,177.6,4138.055,ACCORD 2.4 A/T,HONDA
2012,48000,Diesel,Manual,First,19.3,73.9,3440.63,SWIFT DZIRE VDI,MARUTI
2009,160000,Diesel,Manual,First,17.8,68.0,2603.72,FIESTA EXI 1.4 TDCI LTD,FORD
2008,40000,Petrol,Manual,First,17.7,78.0,1673.82,CITY ZX GXI,HONDA
2014,51495,Diesel,Automatic,First,17.68,174.33,20411.305,A6 2011-2015 2.0 TDI PREMIUM PLUS,AUDI
2011,30000,Diesel,Automatic,First,9.52,313.0,45565.1,6 SERIES 640D GRAN COUPE,BMW
2017,97430,Diesel,Automatic,First,14.75,245.0,58276.833,Q7 45 TDI QUATTRO TECHNOLOGY,AUDI
2008,42496,CNG,Manual,First,26.3,67.1,1301.86,ZEN ESTILO LXI GREEN (CNG),MARUTI
2012,83000,Diesel,Manual,First,23.0,90.0,5114.45,I20 1.4 CRDI ASTA,HYUNDAI
2009,37000,Petrol,Automatic,Third,16.95,78.9,2743.205,I10 SPORTZ AT,HYUNDAI
2016,28503,Petrol,Automatic,First,19.0,88.7,6379.1140000000005,JAZZ 1.2 V CVT I VTEC,HONDA
2015,76496,Diesel,Manual,First,25.2,74.0,5718.885,SWIFT VDI BSIV,MARUTI
2011,79152,Petrol,Manual,Second,18.5,82.85,3068.6699999999996,I20 ASTA 1.2,HYUNDAI
2011,32000,Petrol,Manual,First,16.47,73.9,2371.245,POLO PETROL COMFORTLINE 1.2L,VOLKSWAGEN
2009,35000,Petrol,Manual,First,19.7,46.3,1394.85,ALTO LXI,MARUTI
2004,105000,Petrol,Automatic,Second,11.3,125.0,2324.75,COROLLA H4,TOYOTA
2006,56000,Petrol,Manual,Second,19.7,46.3,1301.86,ALTO LXI,MARUTI
2012,73000,Diesel,Manual,First,21.12,88.8,3161.66,MANZA ELAN QUADRAJET BS IV,TATA
2012,38000,Petrol,Manual,First,19.7,46.3,2092.275,ALTO LXI,MARUTI
2013,775000,Diesel,Automatic,First,19.3,141.0,6974.25,OCTAVIA AMBITION PLUS 2.0 TDI AT,SKODA
2008,80000,Petrol,Automatic,First,11.3,125.0,2603.72,COROLLA H4,TOYOTA
2016,24973,Petrol,Manual,First,18.6,81.83,7123.034,I20 ASTA OPTION 1.2,HYUNDAI
2016,45000,Diesel,Manual,First,24.3,88.5,6648.785,VITARA BREZZA LDI,MARUTI
2010,87430,Petrol,Manual,First,17.0,118.0,3254.65,CITY 1.5 V MT,HONDA
2014,133944,Diesel,Manual,Second,18.0,75.0,3254.65,INDICA VISTA AQUA 1.3 QUADRAJET,TATA
2013,57000,Diesel,Manual,First,25.8,98.6,3208.155,AMAZE S I-DTECH,HONDA
2016,27904,Petrol,Manual,First,21.1,55.2,3301.1449999999995,EON D LITE PLUS,HYUNDAI
2015,30717,Diesel,Automatic,Second,21.76,190.0,24168.101,3 SERIES LUXURY LINE,BMW
2012,80000,Diesel,Manual,First,22.32,126.32,4881.974999999999,VERNA 1.6 SX,HYUNDAI
2013,47304,Diesel,Manual,First,21.02,88.8,2696.71,MANZA CLUB CLASS QUADRAJET90 LS,TATA
2005,100000,Petrol,Automatic,First,14.45,227.0,1906.2949999999998,OCTAVIA RS,SKODA
2017,30000,Petrol,Manual,First,24.07,67.1,3487.125,ALTO K10 VXI,MARUTI
2014,68000,Diesel,Manual,First,22.7,89.84,6276.825,ECOSPORT 1.5 DV5 MT TITANIUM OPTIONAL,FORD
2011,21000,Petrol,Manual,Second,18.0,62.0,883.405,SPARK 1.0 LS,CHEVROLET
2017,21000,Diesel,Automatic,First,19.33,177.0,48354.799999999996,XF 2.0 DIESEL PORTFOLIO,JAGUAR
2007,119000,Petrol,Manual,Third,13.1,141.1,3635.909,CR-V RVI MT,HONDA
2019,13747,Petrol,Automatic,First,14.67,177.46,25386.27,SUPERB L&K 1.8 TSI AT,SKODA
2009,620000,Petrol,Manual,First,20.36,78.9,2510.73,I10 MAGNA 1.2,HYUNDAI
2013,70000,Diesel,Manual,First,22.9,74.0,3254.65,SWIFT LDI,MARUTI
2016,18000,Petrol,Automatic,First,18.5,83.14,5765.38,SWIFT DZIRE VXI AT,MARUTI
2011,83000,Diesel,Manual,First,23.08,63.1,2557.225,MICRA DIESEL XV,NISSAN
2015,130000,Diesel,Manual,First,23.4,74.0,3022.1749999999997,SWIFT DZIRE TOUR LDI,MARUTI
2012,63400,Diesel,Manual,First,17.8,67.0,3022.1749999999997,FIESTA CLASSIC 1.4 DURATORQ CLXI,FORD
2003,65000,Petrol,Manual,First,17.3,60.0,604.4350000000001,ZEN LX,MARUTI
2017,8350,Petrol,Manual,First,13.8,192.0,32546.5,CLUBMAN COOPER S,MINI
2014,45000,Diesel,Manual,First,23.59,67.05,3022.1749999999997,ETIOS GD,TOYOTA
2018,26200,Petrol,Manual,First,24.7,47.3,2696.71,ALTO 800 2016-2019 LXI,MARUTI
2011,11000,Petrol,Manual,Third,18.9,47.0,2696.71,ALTO VXI,MARUTI
2009,90000,Diesel,Automatic,Second,11.0,235.0,16505.725,X5 3.0D,BMW
2015,74000,Petrol,Automatic,Second,11.07,179.5,7671.675,TEANA XV,NISSAN
2015,37081,Petrol,Automatic,First,18.9,82.0,5365.522999999999,GRAND I10 AT ASTA,HYUNDAI
2017,39000,Diesel,Manual,First,24.3,88.5,8824.751,VITARA BREZZA ZDI PLUS,MARUTI
2008,99000,Diesel,Automatic,Third,12.07,241.4,12042.205,Q7 3.0 TDI QUATTRO PREMIUM PLUS,AUDI
2015,38000,Diesel,Automatic,First,17.9,136.0,18598.0,GLA CLASS 200 CDI,MERCEDES-BENZ
2007,72000,Petrol,Manual,Third,16.1,37.0,929.9,800 AC,MARUTI
2015,93000,Diesel,Manual,Second,20.45,83.8,6602.289999999999,DUSTER 85PS DIESEL RXL,RENAULT
2017,5900,Diesel,Manual,First,21.43,87.2,15343.35,COROLLA ALTIS D-4D GL,TOYOTA
2014,25000,Diesel,Manual,First,15.8,170.0,24177.399999999998,NEW C-CLASS 220,MERCEDES-BENZ
2010,68000,Diesel,Manual,Second,21.1,73.9,2975.6800000000003,RITZ VDI,MARUTI
2017,35676,Petrol,Automatic,First,16.0,117.3,8815.452,BRV I-VTEC V CVT,HONDA
2015,74310,Diesel,Manual,First,24.4,71.0,3719.6,XCENT 1.1 CRDI BASE,HYUNDAI
2014,59364,Diesel,Automatic,First,14.21,203.0,24642.35,E-CLASS 2009-2013 E250 CDI AVANTGARDE,MERCEDES-BENZ
2014,41380,Petrol,Automatic,Second,14.8,120.7,10944.922999999999,B CLASS B180,MERCEDES-BENZ
2017,33900,Diesel,Automatic,First,15.0,204.0,34406.299999999996,E-CLASS 2015-2017 E250 EDITION E,MERCEDES-BENZ
2016,28000,Petrol,Manual,First,17.8,117.3,8136.625,CITY I VTEC VX OPTION,HONDA
2007,50958,Petrol,Manual,First,17.0,97.7,1813.3049999999998,SANTRO XING XL ERLX EURO III,HYUNDAI
2011,93982,Petrol,Manual,First,17.0,118.0,3487.125,CITY 1.5 S MT,HONDA
2010,95000,Petrol,Manual,First,16.2,103.2,2324.75,VERNA TRANSFORM VTVT,HYUNDAI
2017,9000,Petrol,Automatic,First,13.5,246.74,32081.55,XE PORTFOLIO,JAGUAR
2015,52516,Petrol,Manual,First,18.0,86.7,4324.035,AMAZE S I-VTECH,HONDA
2015,20000,Petrol,Automatic,First,18.86,122.0,29756.8,COOPER CONVERTIBLE 1.6,MINI
2017,56451,Diesel,Automatic,First,13.5,282.0,58407.019,S CLASS 2005 2013 S 350 CDI,MERCEDES-BENZ
2014,37000,Petrol,Manual,First,21.1,55.2,3022.1749999999997,EON MAGNA PLUS,HYUNDAI
2014,17400,Petrol,Manual,First,20.51,67.04,2882.69,WAGON R VXI BS IV,MARUTI
2011,90207,Diesel,Manual,First,21.1,73.9,3635.909,RITZ LDI,MARUTI
2011,89616,Diesel,Automatic,First,16.07,181.0,10228.9,3 SERIES 320D SEDAN,BMW
2014,85000,Diesel,Manual,First,13.49,138.03,3254.65,XENON XT EX 4X2,TATA
2014,79271,Diesel,Automatic,First,20.38,143.0,15343.35,A3 35 TDI ATTRACTION,AUDI
2012,56000,Diesel,Automatic,First,12.7,187.7,27897.0,ROVER RANGE ROVER 2.2L DYNAMIC,LAND
2010,85001,Diesel,Automatic,Second,12.0,224.0,26037.2,GL-CLASS 2007 2012 350 CDI LUXURY,MERCEDES-BENZ
2018,12000,Diesel,Automatic,First,13.5,175.56,26037.2,PAJERO SPORT 4X2 AT DUALTONE BLACKTOP,MITSUBISHI
2010,125000,Petrol,Manual,First,19.7,46.3,855.508,ALTO LX,MARUTI
2013,53000,Petrol,Manual,First,14.0,64.0,2557.225,WAGON R LXI BSIII,MARUTI
2017,34990,Diesel,Automatic,First,12.7,187.7,50056.517,ROVER RANGE ROVER 2.2L PRESTIGE,LAND
2011,49768,Petrol,Manual,Second,17.01,121.3,4603.005,VERNA 1.6 SX VTVT,HYUNDAI
2013,56000,Diesel,Automatic,First,16.73,218.0,31151.649999999998,5 SERIES 525D SEDAN,BMW
2013,75000,Diesel,Automatic,First,14.74,270.9,25990.704999999998,XF DIESEL,JAGUAR
2010,57000,Petrol,Automatic,First,13.7,157.75,6741.775,SUPERB ELEGANCE 1.8 TSI AT,SKODA
2017,37542,Diesel,Automatic,First,15.73,174.33,23907.729,Q3 35 TDI QUATTRO PREMIUM,AUDI
2014,95649,Diesel,Automatic,First,12.7,187.7,27590.133,ROVER RANGE ROVER 2.2L PURE,LAND
2013,35299,Diesel,Automatic,First,14.84,170.0,17668.1,NEW C-CLASS 220 CDI AT,MERCEDES-BENZ
2017,28464,Diesel,Manual,First,15.4,120.0,12135.195,SCORPIO S10 4WD,MAHINDRA
2015,41000,Diesel,Automatic,First,21.76,190.0,23712.45,3 SERIES LUXURY LINE,BMW
2017,9000,Petrol,Manual,First,15.4,117.3,7904.15,BR-V I-VTEC S MT,HONDA
2010,92098,Diesel,Automatic,Second,16.0,215.0,6741.775,S80 2006-2013 D5,VOLVO
2005,5834,Petrol,Manual,First,13.2,94.0,743.9200000000001,ACCENT GLE,HYUNDAI
2017,40250,Petrol,Manual,First,17.19,81.86,6416.31,I20 ACTIVE SX PETROL,HYUNDAI
2018,22397,Petrol,Automatic,First,11.5,367.0,66013.601,GLC 43 AMG COUPE,MERCEDES-BENZ
2015,20800,Petrol,Manual,Second,21.1,55.2,2092.275,EON MAGNA PLUS,HYUNDAI
2018,40322,Petrol,Manual,First,18.9,81.86,5114.45,GRAND I10 SPORTZ EDITION,HYUNDAI
2013,52576,Petrol,Manual,First,13.0,100.0,4045.0649999999996,CITY 1.5 EXI S,HONDA
2010,55000,Petrol,Manual,First,16.47,73.9,2092.275,POLO PETROL TRENDLINE 1.2L,VOLKSWAGEN
2016,47000,Petrol,Automatic,First,15.26,187.74,22782.55,A6 35 TFSI MATRIX,AUDI
2010,42021,Diesel,Manual,First,0.0,97.7,5067.955,JETTA 2007-2011 1.9 L TDI,VOLKSWAGEN
2017,23163,Petrol,Manual,First,15.29,121.3,11186.696999999998,CRETA 1.6 SX PLUS DUAL TONE PETROL,HYUNDAI
2011,50000,Petrol,Automatic,Second,11.74,186.0,7904.15,NEW C-CLASS C 200 CGI AVANTGARDE,MERCEDES-BENZ
2014,11900,Petrol,Automatic,First,16.82,189.08,26502.149999999998,COOPER CONVERTIBLE S,MINI
2006,108000,Petrol,Manual,Second,17.0,97.7,1115.8799999999999,SANTRO XING XO ERLX EURO II,HYUNDAI
2013,37000,Diesel,Manual,First,23.59,67.04,5346.925,ETIOS VD,TOYOTA
2014,30000,Petrol,Manual,Second,19.4,86.8,2975.6800000000003,BRIO S MT,HONDA
2018,12831,Petrol,Automatic,First,21.4,83.1,9196.711000000001,BALENO ALPHA AUTOMATIC,MARUTI
2012,143017,Diesel,Automatic,First,20.0,138.1,6118.742,LAURA AMBIENTE 2.0 TDI CR AT,SKODA
2018,13102,Petrol,Manual,First,21.1,55.2,3775.3939999999993,EON ERA PLUS,HYUNDAI
2019,24950,Diesel,Manual,First,20.37,108.45,12432.762999999999,CAPTUR 1.5 DIESEL RXL,RENAULT
2011,57832,Diesel,Automatic,First,16.2,258.0,24010.018,5 SERIES 2003-2012 GT 530D LE,BMW
2016,34267,Petrol,Manual,First,22.74,47.3,3477.826,ALTO 800 LXI,MARUTI
2015,33000,Diesel,Automatic,Second,16.8,150.0,20457.8,V40 D3,VOLVO
2007,55100,Petrol,Manual,First,18.9,67.1,1348.355,WAGON R LXI BSII,MARUTI
2008,40000,Petrol,Manual,First,17.7,78.0,1859.8,CITY ZX GXI,HONDA
2017,31841,CNG,Manual,First,15.1,73.0,4370.53,EECO 5 STR WITH AC PLUS HTR CNG,MARUTI
2014,15000,Petrol,Manual,First,13.7,98.79,3487.125,ENJOY 1.4 LS 8,CHEVROLET
2016,82756,Diesel,Manual,First,15.96,62.1,7160.23,BOLERO ZLX,MAHINDRA
2012,50243,Petrol,Manual,First,0.0,97.7,3115.165,SANTRO GLS I - EURO I,HYUNDAI
2014,20600,Petrol,Manual,First,21.1,55.2,2417.7400000000002,EON D LITE,HYUNDAI
2017,29952,Petrol,Automatic,First,13.0,121.3,12804.723,CRETA 1.6 SX PLUS PETROL AUTOMATIC,HYUNDAI
2017,15000,Petrol,Manual,Second,16.09,103.5,6602.289999999999,VENTO 1.6 COMFORTLINE,VOLKSWAGEN
2008,61938,Petrol,Automatic,Second,12.9,130.0,2464.2349999999997,CIVIC 2006-2010 1.8 S AT,HONDA
2014,67000,Diesel,Manual,First,22.3,74.0,2324.75,INDICA VISTA QUADRAJET LS,TATA
2013,61672,Diesel,Manual,First,16.0,140.0,7002.147,XUV500 W8 2WD,MAHINDRA
2017,26185,Petrol,Manual,First,18.6,81.83,7420.602,I20 1.2 ASTA OPTION,HYUNDAI
2014,38000,Diesel,Automatic,Second,14.16,174.3,36266.1,Q5 30 TDI QUATTRO PREMIUM PLUS,AUDI
2011,67000,Petrol,Manual,Second,18.5,85.8,2092.275,RITZ VXI,MARUTI
2010,66000,Petrol,Manual,Second,13.17,114.0,3580.115,CEDIA SPORTS,MITSUBISHI
2015,80883,Diesel,Manual,First,12.8,102.0,12553.65,INNOVA 2.5 V DIESEL 7-SEATER,TOYOTA
2016,80219,Diesel,Manual,First,27.62,47.0,3254.65,CELERIO LDI,MARUTI
2018,12923,Diesel,Manual,First,25.1,88.5,8294.708,S-CROSS DELTA DDIS 200 SH,MARUTI
2016,86642,Diesel,Automatic,First,15.17,181.0,18942.063000000002,Q3 35 TDI QUATTRO PREMIUM PLUS,AUDI
2016,19235,Diesel,Automatic,First,21.76,190.0,33941.35,3 SERIES LUXURY LINE,BMW
2016,51002,Diesel,Automatic,First,11.33,335.2,45481.40899999999,Q7 4.2 TDI QUATTRO TECHNOLOGY,AUDI
2016,6800,Petrol,Manual,First,18.6,81.83,6695.28,I20 2015-2017 ASTA 1.2,HYUNDAI
2012,82749,Diesel,Manual,First,19.01,108.45,5570.101,DUSTER 110PS DIESEL RXL,RENAULT
2016,51000,Diesel,Manual,First,24.4,71.0,4881.974999999999,XCENT 1.1 CRDI S CELEBRATION EDITION,HYUNDAI
2014,31465,Diesel,Manual,First,22.7,89.84,6044.349999999999,ECOSPORT 1.5 DV5 MT TITANIUM,FORD
2013,76476,Petrol,Manual,First,16.47,73.9,4091.5600000000004,POLO PETROL TRENDLINE 1.2L,VOLKSWAGEN
2017,14000,Diesel,Manual,First,24.0,70.0,4277.54,GRAND I10 CRDI MAGNA,HYUNDAI
2013,47000,Diesel,Manual,First,21.12,88.8,2743.205,MANZA AQUA QUADRAJET BS IV,TATA
2011,48466,Petrol,Manual,First,17.0,118.0,3031.4739999999997,CITY 1.5 V MT,HONDA
2008,46000,Petrol,Manual,Second,17.92,62.1,2064.378,SANTRO XING GLS,HYUNDAI
2012,162663,Diesel,Manual,First,12.99,100.0,9763.949999999999,INNOVA 2.5 VX (DIESEL) 7 SEATER,TOYOTA
2017,25142,Diesel,Manual,First,28.09,88.5,7680.973999999999,CIAZ 1.3 S,MARUTI
2013,69000,Diesel,Manual,First,12.55,169.0,13437.054999999998,FORTUNER 4X4 MT TRD SPORTIVO,TOYOTA
2009,80524,Petrol,Manual,Second,15.3,97.7,2324.75,FIESTA 1.6 SXI ABS DURATEC,FORD
2018,26405,Petrol,Automatic,First,12.6,191.34,47824.757,E-CLASS E 220 D,MERCEDES-BENZ
2014,45000,Diesel,Manual,First,15.8,170.0,21387.7,NEW C-CLASS 220 CDI MT,MERCEDES-BENZ
2012,64284,Diesel,Manual,First,17.72,108.49,5114.45,YETI AMBITION 4X2,SKODA
2015,27000,Petrol,Manual,First,18.9,82.0,4184.55,GRAND I10 SPORTZ,HYUNDAI
2018,3678,Petrol,Manual,First,18.16,86.8,6323.32,FIGO 2015-2019 1.2P TITANIUM MT,FORD
2013,21000,Petrol,Manual,First,16.8,138.02,8136.625,OCTAVIA AMBITION 1.4 TSI MT,SKODA
2015,67000,Diesel,Manual,Second,19.87,83.8,6509.3,DUSTER 85PS DIESEL RXL OPTION,RENAULT
2015,24000,Diesel,Automatic,Second,15.68,177.0,31151.649999999998,ROVER RANGE ROVER EVOQUE 2.0 TD4 PURE,LAND
2011,75000,Diesel,Manual,Second,20.0,68.0,2092.275,FIGO DIESEL EXI,FORD
2008,179000,Diesel,Automatic,Second,12.8,156.0,3942.7760000000003,ENDEAVOUR HURRICANE LIMITED EDITION,FORD
2017,47198,Diesel,Manual,First,12.55,168.5,26427.758,FORTUNER 4X4 MT,TOYOTA
2012,52000,Diesel,Manual,First,22.07,73.9,2557.225,POLO DIESEL COMFORTLINE 1.2L,VOLKSWAGEN
2011,91000,Diesel,Manual,First,23.2,73.94,2789.7,RITZ VDI,MARUTI
2013,60000,Diesel,Manual,First,23.08,63.1,3301.1449999999995,MICRA DIESEL XV PREMIUM,NISSAN
2013,37873,Diesel,Manual,First,22.32,126.32,4463.5199999999995,VERNA 1.6 SX,HYUNDAI
2011,31000,Petrol,Automatic,First,10.8,150.0,12553.65,5 SERIES 2003-2012 523I,BMW
2017,129000,Diesel,Automatic,First,11.0,258.0,52074.4,GLS 350D 4MATIC,MERCEDES-BENZ
2004,78000,Petrol,Automatic,First,12.0,187.4,3710.301,CR-V 2.4L 4WD AT,HONDA
2016,32000,Diesel,Automatic,First,17.01,126.2,14413.449999999999,CRETA 1.6 CRDI AT SX PLUS,HYUNDAI
2010,59000,Petrol,Manual,Second,19.81,68.05,2157.368,I10 ERA,HYUNDAI
2016,35437,Diesel,Automatic,First,20.0,136.0,17277.541999999998,A CLASS A200 CDI SPORT,MERCEDES-BENZ
2014,98000,Petrol,Manual,First,16.02,93.7,5114.45,ERTIGA VXI,MARUTI
2006,72000,Diesel,Manual,Second,18.7,66.0,2975.6800000000003,OCTAVIA CLASSIC 1.9 TDI MT,SKODA
2015,79000,Petrol,Manual,First,18.0,86.7,3719.6,AMAZE VX I-VTECH,HONDA
2004,29000,Petrol,Manual,First,17.3,60.0,1487.8400000000001,ZEN LXI BSII,MARUTI
2013,66012,Petrol,Manual,First,15.5,103.3,3859.085,SX4 ZXI MT BSIV,MARUTI
2014,35000,Petrol,Automatic,First,16.5,86.8,3952.075,BRIO VX AT,HONDA
2011,75000,Petrol,Manual,First,18.9,67.1,2417.7400000000002,WAGON R VXI,MARUTI
2008,80000,Petrol,Automatic,Second,12.1,164.7,3189.5570000000002,CAMRY A/T,TOYOTA
2012,32717,Petrol,Manual,First,18.6,79.4,2371.245,BEAT LS,CHEVROLET
2017,25000,Diesel,Automatic,First,12.55,168.5,29756.8,FORTUNER 4X4 AT,TOYOTA
2014,79000,Diesel,Manual,First,22.7,89.84,5811.875,ECOSPORT 1.5 DV5 MT TITANIUM OPTIONAL,FORD
2010,86000,Diesel,Manual,Second,17.8,75.0,3347.64,SWIFT VDI BSIII,MARUTI
2010,137000,Diesel,Automatic,First,13.5,282.0,17203.149999999998,S CLASS 2005 2013 S 350 CDI,MERCEDES-BENZ
2015,25000,Petrol,Manual,Second,17.3,117.3,3952.075,MOBILIO S I VTEC,HONDA
2017,8500,Petrol,Manual,Second,18.9,82.0,4463.5199999999995,GRAND I10 SPORTZ,HYUNDAI
2015,34000,Diesel,Automatic,First,16.0,140.0,12088.699999999999,XUV500 AT W8 FWD,MAHINDRA
